date,cereals_price,avg_precipitation,avg_max_temp,price_lag_1,price_lag_2,price_lag_3,price_lag_6,price_lag_12,target_next_price,target_pct_change,lstm_feat_0,lstm_feat_1,lstm_feat_2,lstm_feat_3,lstm_feat_4,lstm_feat_5,lstm_feat_6,lstm_feat_7,lstm_feat_8,lstm_feat_9,lstm_feat_10,lstm_feat_11,lstm_feat_12,lstm_feat_13,lstm_feat_14,lstm_feat_15
2017-06,92.4,4.16,30.542222222222225,88.3,86.9,87.9,86.1,94.1,96.9,4.87012987012987,0.0,0.0,0.69359595,0.0,1.8789932,0.0,0.0,0.9232144,0.0,0.0,0.0,0.0,0.0,0.19317512,0.0,0.0
2017-07,96.9,2.7440860215053764,30.10967741935484,92.4,88.3,86.9,88.7,90.4,92.3,-4.747162022703827,0.0,0.0,1.1080419,0.0,2.526024,0.0,0.0,1.1311051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08,92.3,3.167741935483871,29.4,96.9,92.4,88.3,90.0,89.3,92.1,-0.2166847237269803,0.0,0.0,1.4282582,0.0,3.0501585,0.0,0.0,1.2784085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09,92.1,1.1955555555555557,27.41555555555556,92.3,96.9,92.4,87.9,86.3,91.8,-0.3257328990227982,0.0,0.0,1.6346735,0.0,3.4070108,0.0,0.0,1.3601385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10,91.8,2.298924731182796,20.88924731182796,92.1,92.3,96.9,86.9,86.7,92.1,0.326797385620912,0.0,0.0,1.5450684,0.0,3.4464464,0.0,0.0,1.4542174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11,92.1,0.4944444444444444,13.418888888888889,91.8,92.1,92.3,88.3,86.0,92.4,0.3257328990228136,0.0,0.0,1.3961504,0.0,3.339127,0.0,0.0,1.4830039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12,92.4,1.546236559139785,9.073118279569892,92.1,91.8,92.1,92.4,86.1,95.2,3.0303030303030267,0.0,0.0,1.1492877,0.0,2.9795604,0.0,0.0,1.3908813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01,95.2,0.9623655913978496,6.42258064516129,92.4,92.1,91.8,96.9,88.7,98.4,3.3613445378151288,0.0,0.0,0.8568427,0.0,2.4794524,0.0,0.0,1.2138237,0.0,0.0,0.0,0.0,0.0,0.25367913,0.0,0.0
2018-02,98.4,1.4952380952380953,7.625,95.2,92.4,92.1,92.3,90.0,101.8,3.4552845528455194,0.0,0.0,0.7175507,0.0,2.1651175,0.0,0.0,1.0618259,0.0,0.0,0.0,0.0,0.0,0.33819982,0.0,0.0
2018-03,101.8,2.0602150537634407,13.51505376344086,98.4,95.2,92.4,92.1,87.9,104.0,2.161100196463657,0.0,0.0,0.5016353,0.0,1.7150722,0.0,0.0,0.87207466,0.0,0.016338438,0.0,0.0,0.0,0.44777006,0.0,0.0
2018-04,104.0,1.7166666666666666,21.43,101.8,98.4,95.2,91.8,86.9,105.5,1.4423076923076923,0.0,0.0,0.3515767,0.0,1.374776,0.0,0.0,0.7322163,0.0,0.10253227,0.0,0.0,0.0,0.48493037,0.0,0.0
2018-05,105.5,2.138709677419355,29.465591397849465,104.0,101.8,98.4,92.1,88.3,100.8,-4.4549763033175385,0.0,0.0,0.58362687,0.0,1.6062483,0.0,0.0,0.77366775,0.0,0.0,0.0,0.0,0.0,0.21364379,0.0,0.0
2018-06,100.8,2.7777777777777777,31.007777777777772,105.5,104.0,101.8,92.4,92.4,98.7,-2.083333333333328,0.0,0.0,0.8401402,0.0,1.9212081,0.0,0.0,0.86176175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07,98.7,4.226881720430107,29.366666666666667,100.8,105.5,104.0,95.2,96.9,103.5,4.863221884498477,0.14139128,0.0,1.469527,0.16478719,2.6941264,0.222395,0.0,0.9837017,0.0,0.0,0.1373022,0.0,0.10203287,0.0,0.0,0.0
2018-08,103.5,3.2376344086021507,29.79032258064516,98.7,100.8,105.5,98.4,92.3,100.3,-3.091787439613529,0.19486314,0.0,1.6360576,0.23901021,2.9823797,0.3228043,0.0,1.05313,0.0,0.0,0.16538534,0.0,0.14394274,0.0,0.0,0.0
2018-09,100.3,6.148888888888889,25.71,103.5,98.7,100.8,101.8,92.1,100.9,0.5982053838484632,0.14932153,0.0,1.7147832,0.1670717,3.2170877,0.3100822,0.0,1.1395065,0.0,0.0,0.10872665,0.0,0.09124777,0.0,0.0,0.0
2018-10,100.9,1.8258064516129031,20.448387096774194,100.3,103.5,98.7,104.0,91.8,99.6,-1.2884043607532325,0.0,0.0,1.6527653,0.0,3.4236553,0.0,0.0,1.3423876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11,99.6,1.268888888888889,11.145555555555555,100.9,100.3,103.5,105.5,92.1,101.1,1.5060240963855422,0.0,0.0,1.5429068,0.0,3.465157,0.0,0.0,1.4399855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12,101.1,1.6053763440860216,7.687096774193548,99.6,100.9,100.3,100.8,92.4,101.8,0.6923837784371938,0.0,0.0,1.2918646,0.0,3.212091,0.0,0.0,1.4282105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01,101.8,1.6774193548387095,4.502150537634408,101.1,99.6,100.9,98.7,95.2,100.7,-1.0805500982318217,0.0,0.0,1.0464147,0.0,2.824832,0.0,0.0,1.3031901,0.0,0.0,0.0,0.0,0.0,0.052739494,0.0,0.0
2019-02,100.7,2.348809523809524,6.546428571428571,101.8,101.1,99.6,103.5,98.4,97.5,-3.177755710029794,0.0,0.0,0.6852805,0.0,2.1981688,0.0,0.0,1.0793898,0.0,0.0,0.0,0.0,0.0,0.347471,0.0156257,0.0
2019-03,97.5,1.153763440860215,13.002150537634408,100.7,101.8,101.1,100.3,101.8,94.6,-2.97435897435898,0.0,0.0,0.37766102,0.0,1.6264846,0.0,0.0,0.860046,0.0,0.11410205,0.0,0.0,0.0,0.53869015,0.021036468,0.0
2019-04,94.6,1.7,21.664444444444445,97.5,100.7,101.8,100.9,104.0,94.4,-0.2114164904862459,0.0,0.0,0.24147215,0.0,1.305761,0.0,0.0,0.7277619,0.0,0.18363301,0.0,0.0,0.0,0.56718236,0.0,0.0
2019-05,94.4,3.4021505376344083,26.41720430107527,94.6,97.5,100.7,99.6,105.5,99.2,5.0847457627118615,0.0,0.0,0.15802234,0.0,1.0977821,0.0,0.0,0.6589637,0.0,0.24622291,0.0,0.0,0.0,0.56505865,0.0,0.0
2019-06,99.2,2.052222222222222,31.11555555555556,94.4,94.6,97.5,101.1,100.8,97.6,-1.6129032258064602,0.0,0.0,0.29969954,0.0,1.2809299,0.0,0.0,0.73635274,0.0,0.20427865,0.0,0.0,0.0,0.417769,0.0,0.0
2019-07,97.6,3.746236559139785,29.58924731182796,99.2,94.4,94.6,101.8,98.7,92.6,-5.122950819672131,0.0,0.0,0.6895432,0.0,1.870179,0.0,0.0,0.94365406,0.0,0.0367515,0.0,0.0,0.0,0.099656835,0.0,0.0
2019-08,92.6,5.023655913978494,28.63010752688172,97.6,99.2,94.4,100.7,103.5,91.8,-0.8639308855291546,0.0,0.0,1.237214,0.0,2.6936965,0.0,0.0,1.171623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09,91.8,2.795555555555556,27.05555555555556,92.6,97.6,99.2,97.5,100.3,96.0,4.575163398692814,0.0,0.0,1.3746278,0.0,3.0311513,0.0,0.0,1.3114933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10,96.0,2.335483870967742,20.247311827956988,91.8,92.6,97.6,94.6,100.9,95.6,-0.4166666666666725,0.0,0.0,1.5180101,0.0,3.3213909,0.0,0.0,1.3834642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11,95.6,1.0566666666666666,13.29,96.0,91.8,92.6,94.4,99.6,97.4,1.8828451882845307,0.0,0.0,1.343335,0.0,3.265482,0.0,0.0,1.4637133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12,97.4,1.256989247311828,9.336559139784946,95.6,96.0,91.8,99.2,101.1,100.7,3.388090349075972,0.0,0.0,1.1003689,0.0,2.9549928,0.0,0.0,1.3964463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01,100.7,1.6064516129032258,6.290322580645161,97.4,95.6,96.0,97.6,101.8,99.6,-1.0923535253227492,0.0,0.0,0.81355685,0.0,2.4755838,0.0,0.0,1.2262309,0.0,0.0,0.0,0.0,0.0,0.2685645,0.0,0.0
2020-02,99.6,1.2804597701149425,9.770114942528735,100.7,97.4,95.6,92.6,100.7,98.0,-1.6064257028112392,0.0,0.0,0.5064267,0.0,1.9148856,0.0,0.0,1.0037665,0.0,0.06126958,0.0,0.0,0.0,0.5056072,0.019626178,0.0
2020-03,98.0,2.7806451612903227,15.497849462365592,99.6,100.7,97.4,91.8,97.5,99.6,1.632653061224484,0.0,0.0,0.34458387,0.0,1.5600624,0.0,0.0,0.84577006,0.0,0.12373321,0.0,0.0,0.0,0.58539194,0.014313623,0.0
2020-04,99.6,1.3866666666666667,20.66,98.0,99.6,100.7,96.0,94.6,98.0,-1.6064257028112392,0.0,0.0,0.072567195,0.0,1.055995,0.0,0.0,0.66489106,0.0,0.2687739,0.0,0.0,0.0,0.72679514,0.0011611618,0.0
2020-05,98.0,2.833333333333333,24.672043010752688,99.6,98.0,99.6,95.6,94.4,97.3,-0.7142857142857172,0.0,0.0,0.04807617,0.0,0.9458672,0.0,0.0,0.6238733,0.0,0.2996324,0.0,0.0,0.0,0.6838774,0.0,0.0
2020-06,97.3,2.44,30.48777777777778,98.0,99.6,98.0,97.4,99.2,97.3,0.0,0.0,0.0,0.5294865,0.0,1.611155,0.0,0.0,0.8273313,0.0,0.07185729,0.0,0.0,0.0,0.26249635,0.0,0.0
2020-07,97.3,2.283870967741936,30.4247311827957,97.3,98.0,99.6,100.7,97.6,99.2,1.9527235354573544,0.0,0.0,0.7901954,0.0,2.0140529,0.0,0.0,0.9766205,0.0,0.0,0.0,0.0,0.0,0.04354202,0.0,0.0
2020-08,99.2,2.252688172043011,29.787096774193547,97.3,97.3,98.0,99.6,92.6,104.3,5.141129032258059,0.0,0.0,1.2980474,0.0,2.761727,0.0,0.0,1.1730208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09,104.3,1.8322222222222224,27.164444444444445,99.2,97.3,97.3,98.0,91.8,112.1,7.478427612655798,0.0,0.0,1.6036134,0.0,3.190517,0.0602649,0.0,1.2281593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10,112.1,1.0580645161290323,21.696774193548386,104.3,99.2,97.3,99.6,96.0,114.8,2.4085637823372017,0.0,0.0,1.5818846,0.0,3.3164513,0.0,0.0,1.3303771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11,114.8,1.031111111111111,14.504444444444443,112.1,104.3,99.2,98.0,95.6,116.4,1.393728222996523,0.0,0.0,1.5020788,0.0,3.323095,0.0,0.0,1.3854444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12,116.4,0.9161290322580644,8.03978494623656,114.8,112.1,104.3,97.3,97.4,125.0,7.388316151202743,0.0,0.0,1.3532729,0.0,3.1526499,0.0,0.0,1.3580917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01,125.0,1.4182795698924733,5.776344086021506,116.4,114.8,112.1,97.3,100.7,126.1,0.8799999999999953,0.0,0.0,1.2072955,0.0,2.868478,0.0,0.0,1.2401298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02,126.1,1.138095238095238,5.423809523809523,125.0,116.4,114.8,99.2,99.6,123.9,-1.7446471054718389,0.0,0.0,1.1414691,0.0,2.5990493,0.0,0.0,1.0788294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03,123.9,1.261290322580645,15.976344086021506,126.1,125.0,116.4,104.3,98.0,126.2,1.856335754640837,0.0,0.0,1.0718191,0.0,2.259403,0.0,0.0,0.885341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04,126.2,1.487777777777778,20.508888888888887,123.9,126.1,125.0,112.1,99.6,133.7,5.94294770206021,0.35912538,0.0,1.3064156,0.38908193,2.241062,0.42989844,0.0,0.7228337,0.0,0.0,0.25550884,0.0,0.34099016,0.0,0.0,0.0
2021-05,133.7,2.5946236559139786,25.507526881720427,126.2,123.9,126.1,114.8,98.0,130.3,-2.54300673148839,0.62336075,0.0,1.329823,0.7650134,2.0449905,0.7335286,0.0,0.58059686,0.0,0.0,0.45979986,0.0,0.5776644,0.0,0.0,0.0
2021-06,130.3,2.4355555555555557,30.49777777777778,133.7,126.2,123.9,116.4,97.3,126.3,-3.069838833461254,0.9914867,0.0,1.4164959,1.2170384,1.947443,1.2011483,0.19636841,0.43104932,0.0,0.0,0.7197153,0.0,0.8249843,0.0,0.0,0.0
2021-07,126.3,3.843010752688172,30.995698924731183,130.3,133.7,126.2,125.0,97.3,130.4,3.2462391132224933,1.1357969,0.0,1.4165373,1.3835808,1.8990593,1.418935,0.28340974,0.38596645,0.0,0.0,0.8289959,0.0,0.8819001,0.0,0.0,0.0
2021-08,130.4,2.26989247311828,29.856989247311827,126.3,130.3,133.7,126.1,99.2,132.8,1.8404907975460163,1.1269782,0.0,1.4142147,1.3610985,1.9619441,1.4487842,0.29556426,0.4312294,0.0,0.0,0.81875736,0.0,0.8313018,0.0,0.0,0.0
2021-09,132.8,1.9977777777777777,25.69333333333333,130.4,126.3,130.3,123.9,104.3,137.1,3.237951807228902,0.97115487,0.0,1.407118,1.1286215,2.1245036,1.2792196,0.23020433,0.5569774,0.0,0.0,0.6662981,0.0,0.66263366,0.0,0.0,0.0
2021-10,137.1,2.3236559139784947,20.64516129032258,132.8,130.4,126.3,126.2,112.1,141.4,3.136396790663757,0.671459,0.0,1.3761824,0.7065949,2.3529332,0.90726286,0.06443989,0.7629043,0.0,0.0,0.37742054,0.0,0.37746006,0.0,0.0,0.0
2021-11,141.4,0.9077777777777778,14.706666666666663,137.1,132.8,130.4,133.7,114.8,140.5,-0.6364922206506405,0.31621552,0.0,1.3778899,0.2674719,2.6523015,0.47792196,0.0,0.9920062,0.0,0.0,0.07655151,0.0,0.08743569,0.0,0.0,0.0
2021-12,140.5,1.203225806451613,9.307526881720433,141.4,137.1,132.8,130.3,116.4,140.6,0.0711743772241952,0.14584623,0.0,1.4110246,0.060228363,2.833825,0.28258777,0.0,1.0799972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01,140.6,2.0688172043010757,4.856989247311828,140.5,141.4,137.1,126.3,125.0,145.3,3.3428165007112502,0.21137892,0.0,1.4641849,0.13819292,2.841356,0.35301974,0.0,1.0083054,0.0,0.0,0.021129504,0.0,0.092350036,0.0,0.0,0.0
2022-02,145.3,0.6821428571428572,9.420238095238094,140.6,140.5,141.4,130.4,126.1,170.1,17.068134893324142,0.45394763,0.0,1.5182145,0.46226278,2.686241,0.61622834,0.0,0.8130705,0.0,0.0,0.23778228,0.0,0.35331133,0.0,0.0,0.0
2022-03,170.1,1.5559139784946234,15.475268817204302,145.3,140.6,140.5,132.8,123.9,169.7,-0.2351557907113496,0.7231547,0.0,1.5242966,0.83499205,2.4241948,0.9103544,0.13390823,0.5998199,0.0,0.0,0.47099692,0.0,0.608696,0.0,0.0,0.0
2022-04,169.7,1.7866666666666668,21.98,170.1,145.3,140.6,137.1,126.2,173.5,2.2392457277548683,0.9451494,0.0,1.4606642,1.1343206,2.099653,1.1712523,0.24078445,0.42957968,0.0,0.0,0.6572288,0.0,0.79992986,0.0,0.0,0.0
2022-05,173.5,2.3838709677419354,27.07956989247312,169.7,170.1,145.3,141.4,133.7,166.3,-4.149855907780974,1.1771483,0.0,1.3671956,1.4346765,1.7564548,1.4716274,0.3232601,0.28175828,0.0,0.0,0.84883267,0.0,0.98142064,0.0,0.0,0.0
2022-06,166.3,2.7466666666666666,30.736666666666668,173.5,169.7,170.1,140.5,130.3,147.3,-11.42513529765484,1.4524255,0.0,1.2216614,1.754847,1.3938136,1.8496147,0.36533493,0.13831377,0.0,0.0,1.0682077,0.0,1.1742783,0.0,0.0,0.0
2022-07,147.3,5.516129032258065,29.513978494623657,166.3,173.5,169.7,140.6,126.3,145.6,-1.154107264086909,1.709774,0.0,0.939348,1.9448124,0.99054694,2.1373088,0.28919837,0.0057518184,0.0,0.0,1.2426091,0.0,1.3497639,0.0,0.0,0.0
2022-08,145.6,2.803225806451613,29.555913978494623,147.3,166.3,173.5,145.3,130.4,147.9,1.5796703296703376,2.1059675,0.0,0.32729653,2.0190382,0.2594414,2.4396763,0.051714387,0.0,0.0,0.0,1.400748,0.0,1.6532089,0.0,0.0,0.0
2022-09,147.9,3.575555555555556,24.846666666666664,145.6,147.3,166.3,170.1,132.8,152.3,2.9749830966869544,2.0060768,0.0,0.05943091,1.7704442,0.0,2.3509843,0.0,0.0,0.0,0.0,1.1928229,0.1252155,1.5202552,0.0,0.11000309,0.10551619
2022-10,152.3,0.9526881720430108,20.940860215053764,147.9,145.6,147.3,169.7,137.1,150.1,-1.444517399868691,1.6733947,0.0,0.024263319,1.3101814,0.1708953,1.9550741,0.0,0.00553973,0.0,0.0,0.8725219,0.22413447,1.1683462,0.0,0.27774793,0.20033148
2022-11,150.1,1.7255555555555555,13.827777777777778,152.3,147.9,145.6,173.5,141.4,147.3,-1.8654230512991223,1.2823619,0.0,0.04003836,0.7986768,0.5071743,1.4412713,0.0,0.2785178,0.0,0.0,0.5468473,0.20534082,0.8035817,0.0,0.34938467,0.1911636
2022-12,147.3,1.175268817204301,8.023655913978494,150.1,152.3,147.9,166.3,140.5,147.5,0.1357773251866861,0.8548819,0.0,0.17673247,0.3017968,1.0166904,0.83030194,0.0,0.5774919,0.0,0.0,0.22532502,0.05382538,0.44544405,0.0,0.30623585,0.01013834
2023-01,147.5,1.3516129032258064,6.721505376344086,147.3,150.1,152.3,147.3,140.6,146.7,-0.5423728813559399,0.49724445,0.0,0.44087633,0.008617472,1.539828,0.37707257,0.0,0.78851676,0.0,0.0,0.0,0.0,0.15339339,0.0,0.17807883,0.0
2023-02,146.7,1.1202380952380953,10.31547619047619,147.5,147.3,150.1,145.6,145.3,138.6,-5.521472392638033,0.33668333,0.0,0.8606845,0.087251425,2.0245602,0.32990998,0.0,0.8508311,0.0,0.0,0.0,0.0,0.052686468,0.0,0.0,0.0
2023-03,138.6,1.8806451612903223,14.778494623655916,146.7,147.5,147.3,147.9,170.1,136.1,-1.803751803751804,0.4745114,0.0,1.239641,0.44873473,2.2550159,0.6381526,0.011669595,0.7371843,0.0,0.0,0.17873822,0.0,0.26821262,0.0,0.0,0.0
2023-04,136.1,1.8988888888888888,20.71888888888889,138.6,146.7,147.5,152.3,169.7,129.3,-4.996326230712699,0.7877909,0.0,1.3636378,0.90281713,2.1128235,1.0318837,0.22316326,0.52062964,0.0,0.0,0.51033676,0.0,0.6031703,0.0,0.0,0.0
2023-05,129.3,1.9774193548387096,26.496774193548383,136.1,138.6,146.7,150.1,173.5,126.6,-2.088167053364282,0.9871865,0.0,1.3443263,1.1770606,1.8921312,1.2708024,0.30315506,0.4006615,0.0,0.0,0.69860864,0.0,0.77690184,0.0,0.0,0.0
2023-06,126.6,1.5766666666666669,29.966666666666665,129.3,136.1,138.6,147.3,166.3,125.9,-0.5529225908372739,1.1553358,0.0,1.267554,1.377808,1.6607387,1.4843553,0.33085978,0.3237509,0.0,0.0,0.8379367,0.0,0.88851905,0.0,0.0,0.0
2023-07,125.9,4.302150537634409,29.43010752688172,126.6,129.3,136.1,147.5,147.3,125.0,-0.7148530579825303,1.2627708,0.0,1.1089387,1.4245281,1.4460684,1.5954503,0.2718507,0.28400168,0.0,0.0,0.8911723,0.0,0.9262668,0.0,0.0,0.0
2023-08,125.0,2.610752688172043,30.296774193548387,125.9,126.6,129.3,146.7,145.6,126.3,1.0399999999999976,1.5281336,0.0,0.567789,1.3163997,0.8653463,1.7268577,0.0,0.14007631,0.0,0.0,0.8924122,0.0,1.0599546,0.0,0.0,0.0
2023-09,126.3,1.3444444444444446,28.270000000000003,125.0,125.9,126.6,138.6,147.9,124.8,-1.187648456057007,1.2151792,0.0,0.38342735,0.7883974,0.9468193,1.2708597,0.0,0.357401,0.0,0.0,0.54829144,0.0204126,0.74018383,0.0,0.09816188,0.0
2023-10,124.8,1.839784946236559,22.03440860215053,126.3,125.0,125.9,136.1,152.3,121.0,-3.044871794871793,0.823616,0.0,0.37082076,0.29144013,1.2736614,0.7617768,0.0,0.63728476,0.0,0.0,0.23181015,0.009885984,0.3886708,0.0,0.19688898,0.0
2023-11,121.0,1.5466666666666666,14.836666666666666,124.8,126.3,125.0,129.3,150.1,122.8,1.4876033057851217,0.28023455,0.0,0.6625065,0.0,1.9777976,0.16048864,0.0,0.9786313,0.0,0.0,0.0,0.0,0.0,0.0,0.07315185,0.0
2023-12,122.8,1.1387096774193548,10.421505376344086,121.0,124.8,126.3,126.6,147.3,119.9,-2.3615635179153025,0.0,0.0,1.0274241,0.0,2.5831425,0.0,0.0,1.1702844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01,119.9,1.2559139784946236,4.608602150537634,122.8,121.0,124.8,125.9,147.5,113.8,-5.087572977481241,0.0,0.0,1.336149,0.0,2.9079905,0.043041512,0.0,1.1676348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02,113.8,1.2275862068965515,12.410344827586208,119.9,122.8,121.0,125.0,146.7,110.9,-2.5483304042179187,0.2354169,0.0,1.4873291,0.14501904,2.8598251,0.36565912,0.0,0.98128945,0.0,0.0,0.057764586,0.0,0.12771638,0.0,0.0,0.0
2024-03,110.9,1.956989247311828,15.859139784946237,113.8,119.9,122.8,126.3,138.6,111.6,0.6311992786293855,0.4420536,0.0,1.537041,0.44594476,2.7093012,0.57807654,0.0,0.8218394,0.0,0.0,0.25475726,0.0,0.34793958,0.0,0.0,0.0
2024-04,111.6,2.648888888888889,23.326666666666668,110.9,113.8,119.9,124.8,136.1,118.7,6.362007168458788,0.63258654,0.0,1.5600392,0.7229051,2.544638,0.7874694,0.065297216,0.68904275,0.0,0.0,0.41739106,0.0,0.51843184,0.0,0.0,0.0
2024-05,118.7,1.7580645161290325,28.01827956989247,111.6,110.9,113.8,121.0,129.3,115.2,-2.9486099410278013,0.7605774,0.0,1.5619091,0.907845,2.4235616,0.94312125,0.14142822,0.6153762,0.0,0.0,0.5268686,0.0,0.614946,0.0,0.0,0.0
2024-06,115.2,3.5055555555555555,31.924444444444443,118.7,111.6,110.9,122.8,126.6,110.7,-3.90625,0.80413383,0.0,1.5578465,0.97377217,2.3885236,1.0113301,0.17629698,0.6042841,0.0,0.0,0.56891197,0.0,0.6300013,0.0,0.0,0.0
2024-07,110.7,3.01505376344086,30.983870967741936,115.2,118.7,111.6,119.9,125.9,110.2,-0.4516711833785004,0.7226189,0.0,1.5670915,0.8849307,2.4866416,0.93851703,0.14555798,0.6807549,0.0,0.0,0.5153848,0.0,0.54914165,0.0,0.0,0.0
2024-08,110.2,2.096774193548387,29.7,110.7,115.2,118.7,113.8,125.0,113.6,3.0852994555353823,0.7005814,0.0,1.6135548,0.8413925,2.6322882,0.9504275,0.16588223,0.7368729,0.0,0.0,0.47861853,0.0,0.49032947,0.0,0.0,0.0
2024-09,113.6,1.781111111111111,27.967777777777776,110.2,110.7,115.2,110.9,126.3,114.4,0.7042253521126861,0.4637588,0.0,1.624567,0.52629834,2.8725803,0.6913463,0.043335658,0.91972226,0.0,0.0,0.2779652,0.0,0.27733386,0.0,0.0,0.0
2024-10,114.4,1.3720430107526882,23.47204301075269,113.6,110.2,110.7,111.6,124.8,111.4,-2.6223776223776225,0.10927397,0.0,1.5920126,0.057454243,3.1378257,0.28435004,0.0,1.1688194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11,111.4,1.5744444444444443,14.364444444444445,114.4,113.6,110.2,118.7,121.0,111.4,0.0,0.0,0.0,1.5304887,0.0,3.2790844,0.0,0.0,1.318976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12,111.4,1.5494623655913975,8.018279569892474,111.4,114.4,113.6,115.2,122.8,111.8,0.3590664272890408,0.0,0.0,1.4641392,0.0,3.2677848,0.0,0.0,1.3419062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01,111.8,0.5440860215053763,7.505376344086022,111.4,111.4,114.4,110.7,119.9,112.6,0.7155635062611782,0.0,0.0,1.3910232,0.0,3.117812,0.0,0.0,1.2690699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02,112.6,1.2654761904761904,6.991666666666666,111.8,111.4,111.4,110.2,113.8,109.7,-2.57548845470692,0.0,0.0,1.3676053,0.0,2.915862,0.0,0.0,1.1321496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03,109.7,1.4193548387096775,18.141935483870967,112.6,111.8,111.4,113.6,110.9,110.9,1.093892433910668,0.0219799,0.0,1.2926134,0.0,2.6198885,0.080836765,0.0,0.98002124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04,110.9,1.606666666666667,23.607777777777777,109.7,112.6,111.8,114.4,111.6,109.0,-1.7132551848512223,0.23853856,0.0,1.3560542,0.21747866,2.4814682,0.30507907,0.0,0.8541231,0.0,0.0,0.15849085,0.0,0.21461113,0.0,0.0,0.0
2025-05,109.0,2.4086021505376345,26.44516129032258,110.9,109.7,112.6,111.4,118.7,107.3,-1.5596330275229384,0.505371,0.0,1.4850454,0.59638995,2.4537745,0.6108632,0.0,0.7482779,0.0,0.0,0.3595502,0.0,0.4462813,0.0,0.0,0.0
2025-06,107.3,3.368888888888889,30.456666666666667,109.0,110.9,109.7,111.4,115.2,106.5,-0.7455731593662602,0.59099334,0.0,1.5138408,0.7266763,2.4292166,0.72400683,0.013706006,0.71926135,0.0,0.0,0.4326066,0.0,0.5001221,0.0,0.0,0.0
2025-07,106.5,4.536559139784947,30.61720430107527,107.3,109.0,110.9,111.8,110.7,105.6,-0.8450704225352166,0.72190046,0.0,1.6072953,0.88609666,2.5300019,0.9164196,0.12425901,0.69293064,0.0,0.0,0.5156233,0.0,0.55588484,0.0,0.0,0.0
2025-08,105.6,4.198924731182796,28.75483870967742,106.5,107.3,109.0,112.6,110.2,104.8,-0.7575757575757549,0.6639971,0.0,1.6589886,0.8106406,2.710839,0.890079,0.12860677,0.7667819,0.0,0.0,0.46077532,0.0,0.48013225,0.0,0.0,0.0
2025-09,104.8,2.2333333333333334,27.405555555555555,105.6,106.5,107.3,109.7,113.6,103.8,-0.9541984732824428,0.4358288,0.0,1.6826372,0.5187203,2.9720838,0.6590899,0.0209786,0.94467604,0.0,0.0,0.28047365,0.0,0.28960976,0.0,0.0,0.0
2025-10,103.8,2.0903225806451613,21.05483870967742,104.8,105.6,106.5,110.9,114.4,105.6,1.734104046242772,0.10573094,0.0,1.649648,0.07813418,3.2287936,0.30163136,0.0,1.1803151,0.0,0.0,0.017043483,0.0,0.0129338745,0.0,0.0,0.0
2025-11,105.6,1.1288888888888888,15.421111111111111,103.8,104.8,105.6,109.0,111.4,107.2,1.5151515151515234,0.0,0.0,1.5342492,0.0,3.353575,0.0,0.0,1.3642298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
